Position,MVP_Nominated,FG_Pct,3P_Pct,2P_Pct,PTS,3P,2P,AST,STL,BLK,REB,Player,Season,Vote_Share_Pct,MP_per_Game
PG,0,40.7,32.8,47.3,4.3,0.6,1.1,1.6,0.3,0.2,1.0,Raymond Felton,19-19,0.0,11.5
SF,0,38.2,31.7,46.8,4.3,0.7,0.8,1.3,0.5,0.2,3.0,Solomon Hill,19-19,0.0,20.0
SF,0,50.0,0.0,60.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,Mitch Creek,19-19,0.0,12.0
PF,0,37.2,22.2,47.2,4.2,0.4,1.2,0.5,0.4,0.3,3.3,Marquese Chriss,19-19,0.0,11.6
PF,0,38.4,26.3,46.1,5.7,0.6,1.5,0.6,0.6,0.3,4.2,Marquese Chriss,19-19,0.0,14.6
SF,0,44.3,25.6,55.2,4.2,0.4,1.4,0.5,0.3,0.3,3.6,Jaron Blossomgame,19-19,0.0,16.3
PG,0,41.8,36.4,47.3,4.2,0.7,0.9,2.6,0.7,0.1,1.6,Jerian Grant,19-19,0.0,15.7
SF,0,42.0,29.0,49.1,4.2,0.4,1.2,0.4,0.3,0.2,1.5,Glenn Robinson III,19-19,0.0,13.0
C,0,45.2,18.8,50.0,4.1,0.1,1.3,0.7,0.7,0.5,3.8,Ian Mahinmi,19-19,0.0,14.6
SG,0,41.1,29.1,50.0,4.0,0.5,1.1,1.1,0.6,0.1,1.6,Courtney Lee,19-19,0.0,12.6
SG,0,44.7,31.3,51.6,4.7,0.4,1.3,1.3,0.7,0.2,2.3,Courtney Lee,19-19,0.0,13.3
SG,0,39.0,28.2,48.8,3.6,0.5,1.0,1.0,0.6,0.0,1.2,Courtney Lee,19-19,0.0,12.2
SG,0,45.2,40.9,57.6,4.0,0.9,0.5,0.5,0.1,0.1,1.5,Ryan Broekhoff,19-19,0.0,10.8
C,0,68.2,0.0,71.4,4.0,0.0,1.7,0.6,0.3,0.6,4.0,Deyonta Davis,19-19,0.0,13.1
C,0,53.1,0.0,54.3,4.0,0.0,1.6,0.6,0.2,0.1,3.6,Cristiano Felício,19-19,0.0,12.4
SG,0,25.0,0.0,42.9,4.0,0.0,1.5,2.5,0.5,0.0,0.5,Dusty Hannahs,19-19,0.0,13.0
PF,0,50.0,,50.0,4.0,0.0,1.3,0.7,0.3,1.0,2.3,Isaiah Hicks,19-19,0.0,10.7
PG,0,51.9,0.0,52.4,4.0,0.0,1.7,1.8,0.5,0.4,1.8,Shaun Livingston,19-19,0.0,15.1
SF,0,42.3,32.0,51.3,4.0,0.5,1.0,0.3,0.3,0.2,1.9,Abdel Nader,19-19,0.0,11.4
C,0,44.7,46.2,44.4,3.9,0.2,1.2,1.7,0.2,0.5,4.6,Pau Gasol,19-19,0.0,12.0
C,0,46.6,50.0,46.2,4.2,0.2,1.3,1.9,0.2,0.5,4.7,Pau Gasol,19-19,0.0,12.2
C,0,16.7,33.3,0.0,1.3,0.3,0.0,0.7,0.0,0.3,3.3,Pau Gasol,19-19,0.0,10.0
PF,0,53.2,0.0,56.8,3.9,0.0,1.8,0.4,0.6,0.6,3.4,Ray Spalding,19-19,0.0,10.6
PF,0,53.2,0.0,56.8,4.2,0.0,1.9,0.4,0.7,0.6,3.7,Ray Spalding,19-19,0.0,11.3
C,0,50.3,30.0,57.3,3.9,0.2,1.3,1.2,0.3,0.3,2.9,Amir Johnson,19-19,0.0,10.4
C,0,49.1,32.4,56.4,3.9,0.3,1.2,1.0,0.3,0.7,3.6,Salah Mejri,19-19,0.0,11.1
C,0,44.0,0.0,45.0,3.9,0.0,1.3,1.3,0.5,0.3,3.9,Zaza Pachulia,19-19,0.0,12.9
SF,0,47.7,43.6,52.1,3.8,0.7,0.7,0.5,0.9,0.1,2.5,Thabo Sefolosha,19-19,0.0,12.2
SG,0,33.3,25.0,37.0,3.7,0.3,1.0,1.3,0.1,0.0,2.6,Rawle Alkins,19-19,0.0,12.0
SG,0,45.5,16.7,50.4,3.7,0.1,1.4,0.3,0.4,0.2,1.9,Hamidou Diallo,19-19,0.0,10.3
SG,0,27.6,0.0,50.0,3.7,0.0,1.3,1.3,0.5,0.0,1.2,Jimmer Fredette,19-19,0.0,10.8
C,0,47.7,,47.7,3.7,0.0,1.7,0.9,0.4,0.4,4.2,Kosta Koufos,19-19,0.0,12.0
C,0,51.7,0.0,53.1,3.6,0.0,1.4,0.6,0.4,0.4,2.9,Nenê,19-19,0.0,13.0
SG,0,37.0,45.5,31.3,3.6,0.6,0.6,0.9,0.1,0.0,1.5,Daryl Macon,19-19,0.0,11.3
PF,0,37.4,33.6,43.9,3.6,0.7,0.6,0.5,0.3,0.2,2.3,Patrick Patterson,19-19,0.0,13.7
C,0,50.0,,50.0,3.5,0.0,1.6,1.0,0.3,0.7,5.0,Andrew Bogut,19-19,0.0,12.2
PG,0,39.9,32.4,42.3,3.5,0.3,1.1,2.2,0.3,0.1,1.9,Isaiah Briscoe,19-19,0.0,14.3
PG,0,42.4,21.1,44.4,3.5,0.1,1.4,0.7,0.3,0.1,1.6,Tyrone Wallace,19-19,0.0,10.1
SF,0,35.2,32.9,38.5,3.4,0.7,0.5,0.6,0.4,0.3,1.9,Wesley Johnson,19-19,0.0,14.1
SF,0,39.8,38.0,42.1,3.7,0.7,0.6,0.6,0.5,0.3,2.1,Wesley Johnson,19-19,0.0,14.5
SF,0,25.0,23.1,28.6,2.8,0.5,0.3,0.6,0.2,0.4,1.5,Wesley Johnson,19-19,0.0,13.1
PF,0,66.7,,66.7,4.5,0.0,2.0,0.5,1.5,0.0,3.0,Emanuel Terry,19-19,0.0,10.0
C,0,40.5,40.0,40.7,3.7,0.3,0.9,1.0,0.1,0.4,3.1,Jason Smith,19-19,0.0,10.8
C,0,22.2,28.6,0.0,4.0,1.0,0.0,0.5,0.0,0.0,2.0,Jason Smith,19-19,0.0,10.0
C,0,51.6,0.0,52.1,3.3,0.0,1.5,1.1,0.3,0.8,2.7,Jordan Bell,19-19,0.0,11.6
PF,0,42.4,31.5,56.5,3.3,0.5,0.7,0.4,0.2,0.1,1.5,Semi Ojeleye,19-19,0.0,10.6
SF,0,39.1,28.6,72.7,3.3,0.7,0.5,0.3,0.3,0.0,1.3,Duncan Robinson,19-19,0.0,10.7
PG,0,30.2,20.0,39.3,3.2,0.3,0.6,1.4,0.2,0.1,1.2,Andrew Harrison,19-19,0.0,11.0
PG,0,30.8,21.4,36.0,4.3,0.3,0.9,1.7,0.4,0.2,1.5,Andrew Harrison,19-19,0.0,14.4
SF,0,32.9,32.6,33.3,3.2,0.7,0.4,0.9,0.3,0.0,0.9,Svi Mykhailiuk,19-19,0.0,10.5
SF,0,33.3,31.8,36.2,3.3,0.7,0.4,0.8,0.3,0.0,0.9,Svi Mykhailiuk,19-19,0.0,10.8
PG,0,34.5,33.8,36.1,3.2,0.7,0.4,1.9,0.4,0.1,1.8,Jaylen Adams,19-19,0.0,12.6
PG,0,42.5,37.0,53.8,3.2,0.7,0.5,2.1,0.2,0.1,1.1,Miloš Teodosić,19-19,0.0,10.0
C,0,61.6,0.0,62.2,3.1,0.0,1.1,0.7,0.4,0.4,5.6,Tyson Chandler,19-19,0.0,15.9
C,0,66.7,,66.7,3.7,0.0,1.1,0.9,0.3,0.1,5.6,Tyson Chandler,19-19,0.0,12.7
C,0,60.9,0.0,61.6,3.1,0.0,1.1,0.6,0.4,0.5,5.6,Tyson Chandler,19-19,0.0,16.4
PF,0,47.5,46.2,48.4,3.0,0.5,0.7,0.8,0.4,0.2,2.9,Dante Cunningham,19-19,0.0,14.5
SG,0,38.3,34.8,40.5,3.0,0.4,0.8,1.2,0.3,0.1,2.5,Daniel Hamilton,19-19,0.0,10.7
C,0,28.6,27.3,30.0,3.0,0.6,0.6,0.0,0.2,0.0,2.2,Isaac Humphries,19-19,0.0,11.2
PF,0,33.1,29.7,69.2,2.9,0.8,0.2,0.4,0.4,0.5,2.3,Gary Clark,19-19,0.0,12.6
SG,0,25.5,29.4,15.4,2.8,0.8,0.2,0.8,0.1,0.0,0.8,Dairis Bertāns,19-19,0.0,13.9
SG,0,41.3,32.1,48.6,2.6,0.3,0.6,1.0,0.8,0.1,1.7,Patrick McCaw,19-19,0.0,13.7
SG,0,22.2,25.0,20.0,1.7,0.3,0.3,0.7,0.7,0.0,1.0,Patrick McCaw,19-19,0.0,17.7
SG,0,44.4,33.3,53.3,2.7,0.3,0.6,1.0,0.8,0.1,1.7,Patrick McCaw,19-19,0.0,13.2
SF,0,29.4,12.5,37.1,2.6,0.1,0.9,0.5,0.3,0.1,2.1,Yuta Watanabe,19-19,0.0,11.6
PF,0,30.4,22.5,41.4,2.5,0.4,0.5,0.8,0.2,0.0,2.2,Ryan Anderson,19-19,0.0,12.9
PF,0,31.7,20.6,46.2,3.7,0.5,0.8,1.1,0.2,0.1,3.0,Ryan Anderson,19-19,0.0,18.5
SF,0,23.1,25.0,0.0,4.5,1.5,0.0,1.0,0.0,0.0,0.5,James Nunnally,19-19,0.0,19.0
PG,0,37.5,24.6,49.2,2.3,0.3,0.6,2.3,0.3,0.1,1.2,José Calderón,19-19,0.0,12.9
SF,0,33.3,20.8,45.8,2.2,0.3,0.6,0.8,0.7,0.1,2.3,Julian Washburn,19-19,0.0,14.1
PF,0,44.4,0.0,57.1,2.7,0.0,1.3,1.3,0.7,0.3,4.0,Caleb Swanigan,19-19,0.0,11.0
PF,0,22.2,13.3,66.7,1.7,0.2,0.2,0.8,0.1,0.4,2.5,Quincy Acy,19-19,0.0,12.3
SF,0,30.6,26.1,38.5,1.7,0.3,0.3,0.3,0.1,0.2,1.0,Deng Adel,19-19,0.0,10.2
SG,0,20.0,7.7,42.9,0.9,0.1,0.2,1.0,0.4,0.1,0.7,Ron Baker,19-19,0.0,10.1
SG,0,0.0,0.0,,0.0,0.0,0.0,0.5,0.3,0.3,1.0,Ron Baker,19-19,0.0,11.3
SG,1,44.4,35.5,55.6,34.3,4.4,5.5,7.5,1.8,0.9,6.6,James Harden,20-20,36.3,36.5
SG,0,45.5,35.3,51.5,30.5,3.0,7.4,6.1,1.2,0.4,4.2,Bradley Beal,20-20,0.0,36.0
PG,1,46.3,40.1,52.4,30.0,4.1,5.4,8.0,1.1,0.3,4.3,Damian Lillard,20-20,2.3,37.5
PG,0,43.7,36.1,50.1,29.6,3.4,5.7,9.3,1.1,0.1,4.3,Trae Young,20-20,0.0,35.3
PF,1,55.3,30.4,63.1,29.5,1.4,9.5,5.6,1.0,1.0,13.6,Giannis Antetokounmpo,20-20,95.2,30.4
PG,1,46.3,31.6,57.4,28.8,2.8,6.7,8.8,1.0,0.2,9.4,Luka Dončić,20-20,19.8,33.6
PG,0,47.8,39.4,52.2,27.4,2.8,7.2,6.4,1.4,0.5,5.2,Kyrie Irving,20-20,0.0,32.9
PG,0,47.2,25.8,51.4,27.2,1.0,9.6,7.0,1.6,0.4,7.9,Russell Westbrook,20-20,0.0,35.9
SF,1,47.0,37.8,50.6,27.1,2.2,7.2,4.9,1.8,0.6,7.1,Kawhi Leonard,20-20,16.6,32.4
SG,0,48.9,35.4,54.9,26.6,2.0,6.9,6.5,0.7,0.3,4.2,Devin Booker,20-20,0.0,35.9
C,0,50.8,41.2,58.6,26.5,3.3,5.8,4.4,0.9,1.2,10.8,Karl-Anthony Towns,20-20,0.0,33.9
PF,1,50.3,33.0,54.6,26.1,1.2,7.7,3.2,1.5,2.3,9.3,Anthony Davis,20-20,8.1,34.4
SF,0,45.0,38.0,49.7,25.5,3.1,5.9,4.2,1.5,0.5,4.8,Zach LaVine,20-20,0.0,34.8
PG,1,49.3,34.8,56.4,25.3,2.2,7.4,10.2,1.2,0.5,7.8,LeBron James,20-20,74.6,34.6
SG,0,44.9,36.6,49.4,24.0,2.5,6.2,4.3,1.0,0.2,4.4,Donovan Mitchell,20-20,0.0,34.3
PF,0,46.3,39.1,50.1,23.8,2.4,5.8,4.2,1.0,0.6,6.1,Brandon Ingram,20-20,0.0,33.9
PF,1,45.0,40.3,48.0,23.4,2.9,5.5,3.0,1.4,0.9,7.0,Jayson Tatum,20-20,0.1,34.3
PG,0,42.6,36.7,48.7,23.1,3.5,4.5,6.3,1.1,0.3,3.9,D'Angelo Russell,20-20,0.0,32.3
PG,0,43.0,37.4,48.7,23.6,3.6,4.6,6.2,0.9,0.3,3.7,D'Angelo Russell,20-20,0.0,32.1
PG,0,41.2,34.5,48.5,21.7,3.2,4.1,6.6,1.4,0.3,4.6,D'Angelo Russell,20-20,0.0,32.7
C,0,47.7,33.1,51.7,23.0,1.1,6.4,3.0,0.9,1.3,11.6,Joel Embiid,20-20,0.0,29.5
PF,1,45.3,35.9,49.9,22.9,2.2,6.2,3.5,1.0,0.9,7.3,Pascal Siakam,20-20,1.7,35.2
PF,0,58.3,42.9,59.0,22.5,0.3,8.5,2.1,0.7,0.4,6.3,Zion Williamson,20-20,0.0,27.8
SG,0,45.1,37.9,49.4,22.2,2.8,6.0,4.4,0.8,0.6,4.2,CJ McCollum,20-20,0.0,36.5
SF,0,53.1,25.7,54.0,22.1,0.1,8.1,5.6,1.0,0.3,5.5,DeMar DeRozan,20-20,0.0,34.1
SF,0,44.7,33.2,50.6,21.8,2.1,6.0,3.7,0.8,1.0,5.1,Andrew Wiggins,20-20,0.0,34.4
SF,0,44.4,33.1,50.5,22.4,2.2,6.2,3.7,0.7,0.9,5.2,Andrew Wiggins,20-20,0.0,34.6
SF,0,45.7,33.9,51.2,19.4,1.7,5.5,3.6,1.3,1.4,4.6,Andrew Wiggins,20-20,0.0,33.6
PF,0,58.3,40.1,64.2,21.6,1.4,7.2,1.5,0.8,1.6,10.1,John Collins,20-20,0.0,33.2
SF,0,43.9,41.2,46.4,21.5,3.3,3.9,3.9,1.4,0.4,5.7,Paul George,20-20,0.0,29.6
PG,0,48.0,29.2,53.5,21.1,1.1,6.6,6.8,1.5,0.5,3.8,De'Aaron Fox,20-20,0.0,32.0
SF,0,49.7,41.5,54.6,20.9,2.4,5.2,4.3,0.9,0.1,6.2,Khris Middleton,20-20,0.0,29.9
PG,0,40.2,24.5,63.6,20.8,2.4,4.2,6.6,1.0,0.4,5.2,Stephen Curry,20-20,0.0,27.8
PG,0,47.2,38.0,50.1,20.8,1.5,6.4,3.0,1.0,0.1,3.1,Collin Sexton,20-20,0.0,33.0
PG,0,41.5,30.8,48.5,20.6,1.9,4.7,6.8,0.6,0.3,3.5,Spencer Dinwiddie,20-20,0.0,31.2
C,0,42.7,35.2,48.4,20.4,2.5,4.5,1.8,0.7,2.0,9.5,Kristaps Porziņģis,20-20,0.0,31.8
PG,0,42.5,38.1,47.6,20.4,3.2,3.5,4.8,0.9,0.5,3.9,Kemba Walker,20-20,0.0,31.1
SG,0,48.1,38.2,54.3,20.3,2.3,5.2,2.1,1.1,0.4,6.4,Jaylen Brown,20-20,0.0,33.9
SF,0,44.7,41.4,47.9,20.2,3.0,3.6,2.1,0.5,0.1,4.1,Bojan Bogdanović,20-20,0.0,33.1
SF,1,45.5,24.4,49.5,19.9,0.5,5.4,6.0,1.8,0.6,6.7,Jimmy Butler,20-20,0.9,33.8
C,1,52.8,31.4,59.4,19.9,1.1,6.6,7.0,1.2,0.6,9.7,Nikola Jokić,20-20,1.8,32.0
SF,0,53.6,40.3,57.5,19.8,1.4,6.6,1.5,1.2,0.5,4.2,T.J. Warren,20-20,0.0,32.9
PF,0,47.1,36.7,51.7,19.6,1.8,5.9,3.2,0.7,0.6,6.9,Tobias Harris,20-20,0.0,34.3
C,0,47.7,33.9,53.1,19.6,1.6,6.4,3.6,0.9,0.8,10.9,Nikola Vučević,20-20,0.0,32.2
PF,0,46.0,27.7,51.5,19.5,1.0,6.2,3.1,0.8,0.3,9.7,Julius Randle,20-20,0.0,32.5
PG,0,41.6,35.2,50.4,19.4,2.8,2.9,7.5,1.4,0.4,5.0,Kyle Lowry,20-20,0.0,36.2
SG,0,42.9,39.4,47.9,19.2,3.8,3.2,3.0,0.9,0.2,4.6,Buddy Hield,20-20,0.0,30.8
SG,0,45.5,35.3,50.9,19.1,2.0,5.5,6.7,1.6,0.8,4.8,Jrue Holiday,20-20,0.0,34.7
SG,0,47.1,34.7,51.2,19.0,1.2,5.6,3.3,1.1,0.7,5.9,Shai Gilgeous-Alexander,20-20,0.0,34.7
C,0,49.3,38.9,51.9,18.9,1.2,6.2,2.4,0.7,1.6,7.4,LaMarcus Aldridge,20-20,0.0,33.1
PG,0,46.9,38.5,51.3,18.9,1.9,5.0,4.0,0.7,0.2,3.6,Dennis Schröder,20-20,0.0,30.8
PF,0,43.8,40.5,47.6,18.7,2.9,2.9,1.9,0.7,0.1,5.2,Danilo Gallinari,20-20,0.0,29.6
SG,0,42.5,36.4,45.1,18.7,1.8,5.1,4.4,1.2,0.2,4.2,Caris LeVert,20-20,0.0,29.6
SF,0,45.2,35.2,51.1,18.7,1.9,4.7,1.5,1.3,0.7,6.4,Kelly Oubre Jr.,20-20,0.0,34.5
C,0,58.0,0.0,59.3,18.6,0.0,7.5,1.7,0.6,1.1,7.1,Montrezl Harrell,20-20,0.0,27.8
SF,0,46.7,39.9,52.7,18.5,2.6,4.0,3.2,1.1,0.2,2.6,Evan Fournier,20-20,0.0,31.5
PG,0,45.6,34.6,51.9,18.5,1.9,5.0,4.8,1.1,0.3,4.0,Jamal Murray,20-20,0.0,32.3
PF,0,54.0,25.4,56.5,18.5,0.3,7.1,5.0,0.8,0.5,12.4,Domantas Sabonis,20-20,0.0,34.8
C,0,54.6,23.1,55.3,18.2,0.1,8.1,1.9,0.7,1.5,11.5,Deandre Ayton,20-20,0.0,32.5
PG,0,38.2,37.3,39.7,18.2,3.5,2.4,7.5,1.0,0.2,3.4,Devonte' Graham,20-20,0.0,35.1
PG,0,41.8,35.2,45.1,18.2,1.7,4.3,5.6,0.7,0.2,3.1,Lou Williams,20-20,0.0,28.7
PG,0,49.0,30.6,53.5,18.1,0.9,6.5,5.6,0.8,0.3,2.4,Derrick Rose,20-20,0.0,26.0
PG,0,42.3,40.7,43.6,18.0,2.7,3.6,4.1,1.0,0.2,4.4,Terry Rozier,20-20,0.0,34.3
PG,0,47.7,33.5,51.1,17.8,0.9,5.8,7.3,0.9,0.3,3.9,Ja Morant,20-20,0.0,31.0
C,0,53.3,14.3,55.1,17.7,0.1,7.2,2.7,1.9,1.6,15.2,Andre Drummond,20-20,0.0,33.0
C,0,53.0,4.8,54.6,17.8,0.0,7.3,2.8,2.0,1.7,15.8,Andre Drummond,20-20,0.0,33.8
C,0,55.2,28.6,59.3,17.5,0.5,6.8,1.8,1.5,1.4,11.1,Andre Drummond,20-20,0.0,28.1
PF,0,45.0,37.4,53.7,17.6,2.6,3.2,3.2,0.6,0.3,9.8,Kevin Love,20-20,0.0,31.8
C,0,49.5,20.0,52.5,17.6,0.3,6.5,4.0,1.4,2.0,10.3,Jusuf Nurkić,20-20,0.0,31.6
PG,1,48.9,36.5,55.4,17.6,1.6,4.6,6.7,1.6,0.2,5.0,Chris Paul,20-20,2.6,31.5
SG,0,41.3,39.0,43.4,17.6,2.7,3.2,6.6,1.9,0.3,3.8,Fred VanVleet,20-20,0.0,35.7
SF,0,50.0,38.3,55.4,17.5,1.6,5.1,4.1,0.7,0.4,6.7,Gordon Hayward,20-20,0.0,33.5
C,0,46.9,39.4,54.0,17.4,2.5,3.6,1.4,0.7,1.6,4.6,Jaren Jackson Jr.,20-20,0.0,28.5
PF,0,43.8,40.8,46.1,16.7,2.3,3.4,1.4,0.8,0.5,5.0,Marcus Morris,20-20,0.0,31.2
SF,0,44.2,43.9,44.4,19.6,2.7,3.8,1.4,0.8,0.4,5.4,Marcus Morris,20-20,0.0,32.3
PF,0,42.5,31.0,53.3,10.1,1.4,2.5,1.4,0.7,0.7,4.1,Marcus Morris,20-20,0.0,28.9
PG,0,43.8,32.6,48.8,16.5,1.4,4.6,7.1,0.6,0.2,4.9,Malcolm Brogdon,20-20,0.0,30.9
PG,0,58.0,28.6,58.3,16.4,0.0,6.5,8.0,2.1,0.6,7.8,Ben Simmons,20-20,0.0,35.4
SG,0,40.7,35.8,43.8,16.2,2.0,3.9,2.1,0.9,0.4,3.3,Dillon Brooks,20-20,0.0,28.9
PG,0,44.1,36.7,50.5,16.2,2.1,3.3,5.1,0.7,0.2,3.2,Goran Dragić,20-20,0.0,28.2
SG,0,49.5,39.9,57.5,16.0,2.1,3.6,1.8,1.2,0.4,3.7,Norman Powell,20-20,0.0,28.4
PF,0,55.7,14.3,56.4,15.9,0.0,6.1,5.1,1.1,1.3,10.2,Bam Adebayo,20-20,0.0,33.6
SG,0,43.4,39.8,48.5,15.8,2.9,2.5,1.9,0.6,0.1,3.3,Tim Hardaway Jr.,20-20,0.0,29.5
SG,0,44.2,39.9,49.1,15.8,2.6,2.8,4.1,0.4,0.2,3.5,Luke Kennard,20-20,0.0,32.9
PF,0,35.2,24.3,43.9,15.5,1.5,3.4,3.3,0.4,0.4,4.7,Blake Griffin,20-20,0.0,28.4
C,0,62.1,57.1,62.2,15.5,0.1,6.4,1.2,0.4,2.9,13.5,Hassan Whiteside,20-20,0.0,30.0
PF,0,43.0,38.5,44.8,15.4,1.5,4.3,1.5,0.8,0.5,6.3,Carmelo Anthony,20-20,0.0,32.8
PF,0,43.4,42.4,47.1,15.4,3.7,1.2,1.7,0.7,0.6,4.5,Dāvis Bertāns,20-20,0.0,29.3
C,0,51.2,38.5,55.9,15.4,1.3,5.0,1.4,0.5,0.8,8.2,Serge Ibaka,20-20,0.0,27.0
PG,0,43.9,35.0,50.5,15.3,2.0,3.9,3.3,0.8,0.2,2.7,Kendrick Nunn,20-20,0.0,29.3
SG,0,45.3,45.3,45.3,15.3,3.0,1.8,2.0,0.3,0.2,2.5,JJ Redick,20-20,0.0,26.4
SG,0,45.4,36.8,53.3,15.2,2.1,3.4,1.9,0.6,0.2,2.6,Jordan Clarkson,20-20,0.0,24.0
SG,0,44.2,37.1,50.9,14.6,2.0,2.9,2.4,0.6,0.3,2.4,Jordan Clarkson,20-20,0.0,23.0
SG,0,46.2,36.6,54.7,15.6,2.2,3.7,1.6,0.7,0.2,2.8,Jordan Clarkson,20-20,0.0,24.7
SF,0,45.0,37.5,49.8,15.1,1.9,3.9,3.7,1.1,0.5,6.3,Will Barton,20-20,0.0,33.0
SG,0,44.0,37.2,53.2,15.1,2.7,2.8,3.4,1.0,0.2,3.4,Bogdan Bogdanović,20-20,0.0,29.0
C,0,69.3,,69.3,15.1,0.0,5.7,1.5,0.8,2.0,13.5,Rudy Gobert,20-20,0.0,34.3
SF,0,41.8,38.5,43.9,15.0,1.8,3.1,2.9,0.9,0.3,4.3,Alec Burks,20-20,0.0,26.6
SF,0,40.6,37.5,42.4,16.1,1.8,3.3,3.1,1.0,0.4,4.7,Alec Burks,20-20,0.0,29.0
SG,0,46.1,41.6,50.0,12.2,1.8,2.5,2.1,0.7,0.0,3.1,Alec Burks,20-20,0.0,20.2
PG,0,47.5,34.4,53.3,14.9,1.2,4.3,5.4,0.9,0.4,4.6,Eric Bledsoe,20-20,0.0,27.0
C,0,58.5,35.2,61.7,14.9,0.5,5.7,1.9,0.4,1.1,11.3,Jonas Valančiūnas,20-20,0.0,26.4
PF,0,42.5,34.4,51.8,14.7,2.2,2.8,1.5,0.8,0.5,6.3,Lauri Markkanen,20-20,0.0,29.8
SG,0,40.3,35.1,48.0,14.7,2.6,2.4,1.2,1.1,0.3,3.2,Terrence Ross,20-20,0.0,27.4
PF,0,46.0,38.1,50.1,14.5,1.4,3.7,2.2,0.6,0.2,4.9,Harrison Barnes,20-20,0.0,34.5
SF,0,48.6,42.4,55.3,14.5,2.5,3.0,2.1,0.6,0.2,4.3,Joe Harris,20-20,0.0,30.8
SG,0,39.4,31.7,45.1,14.5,1.7,3.4,2.9,0.9,0.2,3.9,Victor Oladipo,20-20,0.0,27.8
PG,0,40.9,37.5,43.7,14.4,2.0,2.9,4.4,0.8,0.1,3.2,Mike Conley,20-20,0.0,29.0
PF,0,43.7,30.8,49.4,14.4,1.2,4.2,3.7,0.8,0.6,7.7,Aaron Gordon,20-20,0.0,32.5
SF,0,36.9,31.7,46.9,14.4,2.7,2.1,1.5,0.6,0.4,2.0,Eric Gordon,20-20,0.0,28.2
SG,0,40.2,32.0,43.2,14.3,1.1,4.1,2.6,1.0,0.3,5.0,RJ Barrett,20-20,0.0,30.4
C,0,46.7,18.2,51.0,14.2,0.3,5.7,0.8,0.5,0.9,7.5,Marvin Bagley III,20-20,0.0,25.7
PF,0,51.0,26.9,60.3,14.0,0.8,4.9,1.8,1.2,0.4,5.6,Jabari Parker,20-20,0.0,24.1
PF,0,50.4,27.0,60.1,15.0,1.0,5.2,1.8,1.3,0.5,6.0,Jabari Parker,20-20,0.0,26.2
PF,0,58.3,25.0,62.5,8.5,0.2,3.3,1.7,0.5,0.2,3.8,Jabari Parker,20-20,0.0,13.3
PF,0,49.7,28.7,55.0,14.0,0.6,4.7,2.1,0.5,0.2,4.6,Eric Paschall,20-20,0.0,27.6
C,0,62.9,,62.9,13.9,0.0,6.3,1.2,0.8,1.8,13.8,Clint Capela,20-20,0.0,32.8
SG,0,43.0,34.1,48.6,13.7,1.5,3.5,2.9,0.9,0.7,3.2,Josh Richardson,20-20,0.0,30.8
PF,0,46.6,28.7,50.0,13.5,0.5,4.8,1.8,0.8,0.2,6.1,Rui Hachimura,20-20,0.0,30.1
SG,0,42.8,38.9,46.2,13.5,2.1,2.8,2.2,0.6,0.2,4.1,Tyler Herro,20-20,0.0,27.4
SG,0,47.0,44.6,65.4,13.5,3.7,0.7,1.4,0.5,0.3,3.2,Duncan Robinson,20-20,0.0,29.7
C,0,58.1,40.7,63.0,13.2,0.8,4.5,1.8,0.5,1.1,7.2,Thomas Bryant,20-20,0.0,24.9
PG,0,39.4,35.4,43.0,13.2,2.0,2.8,2.7,0.8,0.1,3.5,Coby White,20-20,0.0,25.8
PF,0,56.7,38.6,63.6,13.1,0.9,3.8,1.0,0.5,0.9,6.3,Christian Wood,20-20,0.0,21.4
SF,0,42.4,33.0,48.6,13.0,1.5,3.4,1.8,0.6,0.7,5.6,Miles Bridges,20-20,0.0,30.7
PG,0,41.5,36.1,43.9,13.0,1.2,3.2,8.8,1.4,0.2,4.7,Ricky Rubio,20-20,0.0,31.0
SG,0,37.5,34.7,41.5,12.9,2.3,2.0,4.9,1.7,0.5,3.8,Marcus Smart,20-20,0.0,32.0
PF,0,43.6,31.6,51.8,12.8,1.4,3.4,1.3,0.5,0.4,4.5,Kyle Kuzma,20-20,0.0,25.0
SG,0,41.7,35.6,47.1,12.7,1.7,2.6,2.7,1.0,0.1,4.9,Damion Lee,20-20,0.0,29.0
SG,0,45.1,33.5,50.8,12.5,1.2,3.5,2.1,1.2,0.5,4.3,Jeremy Lamb,20-20,0.0,28.1
C,0,42.2,33.5,59.3,12.4,2.3,2.1,1.3,1.6,1.3,6.6,Robert Covington,20-20,0.0,30.5
PF,0,43.5,34.6,58.7,12.8,2.3,2.3,1.2,1.7,0.9,6.0,Robert Covington,20-20,0.0,29.4
C,0,39.2,31.5,61.0,11.6,2.4,1.6,1.5,1.6,2.2,8.0,Robert Covington,20-20,0.0,33.0
SG,0,49.5,45.2,54.9,12.4,2.3,2.2,1.9,0.6,0.1,2.3,Seth Curry,20-20,0.0,24.6
SG,0,40.1,35.5,43.4,12.3,1.8,3.0,3.9,0.7,0.1,1.9,Darius Garland,20-20,0.0,30.9
C,0,64.8,,64.8,12.3,0.0,5.1,1.0,0.9,1.3,8.1,Richaun Holmes,20-20,0.0,28.2
SF,0,41.0,35.5,45.4,12.3,1.7,2.7,1.8,0.7,0.3,4.5,De'Andre Hunter,20-20,0.0,32.0
